,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB
2697,10,30,13,3,0.268571,0.037424
2698,20,27,29,3,0.069504,0.060296
2699,19,22,11,2,0.293686,0.189269
2700,18,13,28,4,0.291714,0.073133
2701,24,15,21,1,0.406918,0.015000
2702,13,28,29,4,0.111784,0.224113
2703,22,26,29,3,0.304036,0.043467
2704,19,28,13,4,0.306390,0.020164
2705,13,23,24,3,0.186551,0.134936
2706,11,15,27,5,0.035244,0.013917
2707,28,17,24,3,0.442277,0.205610
2708,28,19,8,3,0.448322,0.247984
2709,14,24,16,5,0.158566,0.215282
2710,17,11,21,1,0.032450,0.067257
2711,22,28,17,3,0.031464,0.152583
2712,26,29,22,2,0.102139,0.136041
2713,25,16,27,3,0.129329,0.230756
2714,10,18,19,5,0.364874,0.208854
2715,18,18,31,1,0.482280,0.066384
2716,11,17,12,1,0.224436,0.006174
2717,29,10,16,2,0.052871,0.106712
2718,14,30,10,4,0.130396,0.110849
2719,10,27,20,1,0.025824,0.224585
2720,28,10,17,1,0.000634,0.054997
2721,18,21,25,3,0.104071,0.056521
2722,13,19,28,4,0.187094,0.136415
2723,22,14,29,5,0.253959,0.027971
2724,24,27,10,2,0.311960,0.209027
2725,28,16,31,4,0.462721,0.234458
2726,16,15,13,1,0.104897,0.200181
2727,27,23,27,1,0.185050,0.030766
2728,29,20,11,2,0.023635,0.101793
2729,10,21,8,2,0.492545,0.102029
2730,16,19,24,5,0.244760,0.050228
2731,17,23,10,1,0.104405,0.050854
2732,30,23,17,1,0.095868,0.226562
2733,15,11,26,5,0.330996,0.018368
2734,25,19,14,2,0.401917,0.008176
2735,17,14,13,1,0.409680,0.243178
2736,29,16,31,5,0.194117,0.217972
2737,13,19,15,3,0.019931,0.071692
2738,20,16,11,2,0.001761,0.129465
2739,30,20,15,5,0.394720,0.003699
2740,19,28,27,1,0.296077,0.204251
2741,12,27,9,3,0.336290,0.046619
2742,26,10,28,3,0.162706,0.215011
2743,10,30,14,3,0.074738,0.132349
2744,31,29,26,2,0.437435,0.012464
2745,11,21,8,3,0.455566,0.235687
2746,25,12,28,1,0.252972,0.174520
2747,28,12,16,2,0.211010,0.167997
2748,17,13,24,3,0.079569,0.197850
2749,16,21,28,3,0.042540,0.011074
2750,24,14,23,4,0.030050,0.225585
2751,16,24,31,2,0.435855,0.080587
2752,14,29,28,4,0.039063,0.043835
2753,30,19,8,3,0.314007,0.210676
2754,16,16,15,4,0.331910,0.154406
2755,18,24,9,1,0.401027,0.053757
2756,28,26,15,4,0.047827,0.078702
2757,24,31,29,1,0.106740,0.152505
2758,12,26,27,1,0.371980,0.220931
2759,19,17,19,5,0.333871,0.189792
2760,10,25,17,2,0.459676,0.008572
2761,19,12,25,5,0.262841,0.166059
2762,20,13,12,4,0.080700,0.173284
2763,14,20,30,3,0.298848,0.034753
2764,13,21,16,5,0.075060,0.188300
2765,25,11,27,5,0.019872,0.047432
2766,31,21,24,3,0.366876,0.175098
2767,17,20,25,2,0.361648,0.190706
2768,10,19,30,2,0.028872,0.071920
2769,21,21,14,5,0.054307,0.091985
2770,26,31,30,4,0.134335,0.223867
2771,21,23,21,1,0.422953,0.189352
2772,11,26,24,4,0.312874,0.111185
2773,31,12,31,2,0.185261,0.241058
2774,12,26,31,3,0.363325,0.154402
2775,19,23,16,4,0.097108,0.140798
2776,11,28,13,5,0.419525,0.247961
2777,16,13,16,2,0.124653,0.141819
2778,28,17,23,3,0.026549,0.125254
2779,12,29,14,5,0.105189,0.025118
2780,12,29,12,1,0.001490,0.150597
2781,13,24,26,2,0.165282,0.139991
2782,30,20,13,5,0.226027,0.136596
2783,23,29,15,3,0.182970,0.130954
2784,31,21,25,4,0.448529,0.215580
2785,30,21,17,5,0.020274,0.230324
2786,24,17,13,2,0.165480,0.112090
2787,24,20,31,4,0.485671,0.111155
2788,26,17,23,3,0.418034,0.220092
2789,28,21,8,1,0.347893,0.112694
2790,25,14,15,1,0.492729,0.094404
2791,14,12,14,5,0.053939,0.166812
2792,31,22,18,4,0.299140,0.162308
2793,25,30,11,5,0.037194,0.171924
2794,30,20,25,4,0.069503,0.042851
2795,21,26,27,4,0.319195,0.155712
2796,28,12,25,1,0.470764,0.184158
2797,15,25,22,2,0.180270,0.199786
2798,16,14,28,3,0.259255,0.026031
2799,24,22,16,1,0.267681,0.118133
2800,15,20,20,2,0.481940,0.143070
2801,23,13,10,2,0.395774,0.132162
2802,12,17,12,2,0.151006,0.016273
2803,11,25,23,1,0.158577,0.166068
2804,30,17,10,1,0.093059,0.087140
2805,22,28,23,2,0.377629,0.182575
2806,18,26,28,5,0.115450,0.226846
2807,13,25,10,1,0.341772,0.186157
2808,24,15,25,1,0.062018,0.232929
2809,16,26,12,2,0.028882,0.111069
2810,14,22,16,1,0.379407,0.225963
2811,20,11,13,4,0.053581,0.239355
2812,22,13,28,3,0.012619,0.102564
2813,13,28,15,2,0.207455,0.097687
2814,14,30,8,1,0.069421,0.088670
2815,30,28,21,5,0.420666,0.225627
2816,21,14,28,3,0.237919,0.087001
2817,25,13,28,3,0.157396,0.186537
2818,16,27,8,5,0.438013,0.131287
2819,20,26,17,4,0.013096,0.059049
2820,10,31,8,2,0.185808,0.083327
2821,11,25,28,2,0.193844,0.174808
2822,16,12,13,3,0.392194,0.075447
2823,12,29,16,4,0.179669,0.043835
2824,31,22,27,3,0.388353,0.174357
2825,16,23,22,5,0.024803,0.223199
2826,23,25,28,4,0.245785,0.193530
2827,11,20,15,2,0.233083,0.106660
2828,19,10,20,2,0.340094,0.127886
2829,23,24,21,1,0.107517,0.239707
2830,19,10,14,3,0.385838,0.249610
2831,24,28,9,5,0.408804,0.029937
2832,24,11,26,2,0.137675,0.168752
2833,28,31,17,4,0.065279,0.077745
2834,28,14,14,1,0.275491,0.221745
2835,29,23,17,1,0.434599,0.218014
2836,11,10,21,3,0.308618,0.182258
2837,18,22,17,1,0.297783,0.190620
2838,16,14,13,3,0.298347,0.075269
2839,24,31,30,1,0.213161,0.120634
2840,25,16,8,2,0.474335,0.210310
2841,31,11,15,2,0.194277,0.045605
2842,25,14,8,1,0.381785,0.001087
2843,25,15,21,1,0.337649,0.249326
2844,10,17,24,4,0.411513,0.215471
2845,23,29,22,2,0.024670,0.211744
2846,16,10,21,3,0.261262,0.162508
2847,16,26,22,5,0.195415,0.144574
2848,11,28,24,4,0.082321,0.024996
2849,12,17,30,1,0.098010,0.046807
2850,10,26,12,3,0.052200,0.181143
2851,15,17,28,1,0.352383,0.229093
2852,26,28,19,2,0.101532,0.101839
2853,13,31,13,3,0.481444,0.081446
2854,24,29,12,3,0.258216,0.102748
2855,21,31,25,4,0.194298,0.179486
2856,21,30,16,2,0.498428,0.198277
2857,29,14,27,3,0.145717,0.113941
2858,15,26,19,3,0.254756,0.163012
2859,14,27,23,5,0.371890,0.017137
2860,10,26,8,5,0.405665,0.051275
2861,14,17,24,2,0.184038,0.201434
2862,28,21,18,2,0.261726,0.060606
2863,14,25,12,4,0.081616,0.147385
2864,17,18,12,5,0.463195,0.193838
2865,23,16,15,3,0.289263,0.228398
2866,30,27,20,3,0.301071,0.016814
2867,29,25,8,5,0.228425,0.175573
2868,20,14,23,2,0.346793,0.026502
2869,14,10,19,5,0.254204,0.160672
2870,18,17,11,5,0.062699,0.002149
2871,17,22,9,1,0.310346,0.033699
2872,30,17,18,1,0.100605,0.058878
2873,22,15,10,1,0.492371,0.237997
2874,15,23,9,1,0.172531,0.226707
2875,13,26,9,4,0.083037,0.245188
2876,30,27,28,3,0.451770,0.023707
2877,16,18,28,3,0.229382,0.200782
2878,11,12,27,4,0.239094,0.009517
2879,21,22,29,1,0.331415,0.125155
2880,25,18,14,3,0.364171,0.240876
2881,15,12,19,4,0.388455,0.101198
2882,29,22,15,4,0.484922,0.058527
2883,16,12,30,1,0.195904,0.246311
2884,18,21,9,1,0.157984,0.052016
2885,27,29,8,1,0.402217,0.087161
2886,28,26,28,4,0.076327,0.132158
2887,13,17,30,3,0.029291,0.096696
2888,16,20,27,4,0.275981,0.017773
2889,31,20,15,1,0.366325,0.006997
2890,30,16,15,4,0.375233,0.224518
2891,31,16,12,5,0.099848,0.227338
2892,25,18,10,3,0.453694,0.107983
2893,20,12,31,5,0.329687,0.110952
2894,30,28,14,1,0.086492,0.102690
2895,22,21,20,1,0.036221,0.095025
2896,25,12,30,4,0.038107,0.022636
2897,10,17,8,4,0.378997,0.248494
2898,28,23,29,1,0.020068,0.097854
2899,24,30,19,4,0.015660,0.101204
2900,21,15,21,1,0.278806,0.161063
2901,23,20,14,5,0.124710,0.004406
2902,22,16,9,3,0.475052,0.060868
2903,13,18,30,4,0.407295,0.196595
2904,20,19,23,3,0.081166,0.093268
2905,28,18,13,4,0.109630,0.027847
2906,20,24,31,3,0.386143,0.150409
2907,27,11,10,3,0.123640,0.094790
2908,16,31,27,1,0.278404,0.050426
2909,18,16,24,2,0.450043,0.108572
2910,29,17,10,5,0.014569,0.179763
2911,16,28,25,3,0.309256,0.008677
2912,28,12,13,3,0.469042,0.077625
2913,18,19,9,1,0.068922,0.109466
2914,19,15,28,2,0.064469,0.120235
2915,30,11,25,5,0.032052,0.014839
2916,20,24,23,1,0.366547,0.043416
2917,28,18,30,3,0.014868,0.013135
2918,24,23,10,1,0.045571,0.241962
2919,26,21,23,4,0.278686,0.053909
2920,22,20,23,4,0.032217,0.205515
2921,23,24,18,4,0.283993,0.249809
2922,22,16,27,3,0.254948,0.035399
2923,24,24,17,2,0.074709,0.188569
2924,21,15,16,2,0.422855,0.043052
2925,10,31,15,4,0.151185,0.233454
2926,29,23,25,3,0.385718,0.086752
2927,16,28,24,2,0.139566,0.060532
2928,20,23,22,3,0.121715,0.063724
2929,22,14,29,2,0.427356,0.043846
2930,24,17,16,2,0.195038,0.116328
2931,12,23,9,2,0.042440,0.151075
2932,13,13,25,5,0.371433,0.091096
2933,13,18,23,1,0.186186,0.146475
2934,11,10,21,5,0.343321,0.098006
2935,14,27,16,5,0.021523,0.146433
2936,27,19,28,4,0.473911,0.063161
2937,23,31,9,2,0.287249,0.016271
2938,19,23,14,5,0.168608,0.001319
2939,23,10,15,4,0.355700,0.037480
2940,26,15,17,4,0.045051,0.226873
2941,23,21,20,4,0.114517,0.154729
2942,14,19,11,5,0.130251,0.122543
2943,17,14,10,4,0.026025,0.136716
2944,30,29,30,1,0.170416,0.228502
2945,27,24,27,4,0.032390,0.196522
2946,17,10,29,2,0.239311,0.187105
2947,26,25,27,5,0.090986,0.234037
2948,28,20,31,1,0.152645,0.107588
2949,27,16,13,5,0.303373,0.191334
2950,21,13,14,5,0.384903,0.147689
2951,26,28,10,1,0.319343,0.020333
2952,30,29,16,4,0.456576,0.119781
2953,21,29,23,4,0.463566,0.236260
2954,13,23,12,5,0.293094,0.079594
2955,29,21,28,2,0.250416,0.013190
2956,28,22,19,5,0.099873,0.136754
2957,25,13,8,3,0.092810,0.191946
2958,26,15,20,3,0.493324,0.020024
2959,19,28,29,3,0.231589,0.185056
2960,10,22,27,5,0.481288,0.075312
2961,29,22,28,5,0.278086,0.242858
2962,15,14,16,3,0.438110,0.182842
2963,19,10,18,3,0.084706,0.055518
2964,24,14,26,4,0.061073,0.186727
2965,27,18,21,2,0.131845,0.031599
2966,25,21,28,1,0.455591,0.023917
2967,21,13,12,1,0.015593,0.142692
2968,20,12,21,2,0.135249,0.185214
2969,11,19,23,1,0.184633,0.046475
2970,16,21,12,3,0.057520,0.075144
2971,19,27,30,1,0.271174,0.071839
2972,14,26,10,1,0.090733,0.229786
2973,18,12,14,1,0.224001,0.070186
2974,12,28,29,4,0.485700,0.164511
2975,21,21,10,5,0.175374,0.201868
2976,20,21,17,2,0.359260,0.051141
2977,30,26,12,1,0.127536,0.230346
2978,11,21,8,4,0.191307,0.033190
2979,25,24,25,3,0.461267,0.164750
2980,16,10,13,1,0.224712,0.115705
2981,20,22,25,1,0.069885,0.238908
2982,17,15,14,1,0.464102,0.028234
2983,26,19,22,5,0.227667,0.169741
2984,18,21,28,3,0.444578,0.007991
2985,25,24,20,2,0.075367,0.001882
2986,19,26,31,3,0.453062,0.018136
2987,18,18,21,1,0.332033,0.025563
2988,10,16,20,4,0.420846,0.110876
2989,18,31,12,5,0.434043,0.102774
2990,27,17,17,2,0.442639,0.158777
2991,29,19,26,1,0.308588,0.087681
2992,13,26,16,5,0.494243,0.010566
2993,16,18,17,4,0.202905,0.193766
2994,27,30,31,3,0.160304,0.090189
2995,10,26,29,1,0.333741,0.239044
2996,30,28,21,3,0.097330,0.124766
2997,13,31,13,5,0.004609,0.040464
2998,15,22,10,5,0.320181,0.245837
2999,12,24,31,5,0.377659,0.136382
3000,28,30,11,5,0.486707,0.034512
3001,17,12,30,1,0.274167,0.164338
3002,28,20,22,3,0.485839,0.195655
3003,16,25,15,4,0.359391,0.232350
3004,17,21,31,2,0.337718,0.158999
3005,23,12,23,2,0.288379,0.163566
3006,19,18,27,1,0.350157,0.007849
3007,30,28,26,5,0.115944,0.021477
3008,25,22,22,1,0.419393,0.143418
3009,11,26,27,1,0.339649,0.243189
3010,27,23,9,3,0.102384,0.232071
3011,31,20,30,5,0.448442,0.025144
3012,24,12,20,2,0.293857,0.246533
3013,13,10,13,3,0.179193,0.028051
3014,11,14,28,5,0.074743,0.085283
3015,28,13,19,4,0.122561,0.125302
3016,19,23,9,4,0.257607,0.014480
3017,20,26,21,5,0.018799,0.171934
3018,20,22,25,5,0.348160,0.118660
3019,25,10,16,5,0.242700,0.111605
3020,24,30,25,3,0.121400,0.080554
3021,25,24,8,4,0.149668,0.235971
3022,12,25,14,3,0.357010,0.187686
3023,15,22,31,2,0.219309,0.188919
3024,26,27,22,4,0.243001,0.132051
3025,16,28,13,5,0.082729,0.176538
3026,28,15,27,2,0.138013,0.211284
3027,19,27,18,1,0.200572,0.075649
3028,27,14,11,3,0.101875,0.170662
3029,30,13,13,1,0.493781,0.075972
3030,17,19,25,1,0.006997,0.171470
3031,28,21,28,4,0.481139,0.161651
3032,23,30,14,2,0.454586,0.013981
3033,24,21,17,4,0.490457,0.236921
3034,20,31,21,5,0.461845,0.232902
3035,19,17,11,5,0.185470,0.122781
3036,10,13,20,2,0.431741,0.163580
3037,21,26,20,1,0.241509,0.199221
3038,22,22,31,1,0.387161,0.167116
3039,27,17,23,2,0.358675,0.117734
3040,19,20,30,5,0.023762,0.045355
3041,21,23,26,2,0.303136,0.076995
3042,20,22,23,5,0.315794,0.113681
3043,11,26,20,3,0.002492,0.149643
3044,14,26,12,1,0.263173,0.179240
3045,26,15,8,2,0.385620,0.157268
3046,22,17,8,4,0.237364,0.140949
3047,28,22,23,5,0.372448,0.134449
3048,22,25,19,1,0.359931,0.184496
3049,23,16,15,5,0.295241,0.237771
3050,23,11,17,4,0.492679,0.204062
3051,18,23,8,5,0.485802,0.029376
3052,19,31,10,1,0.407960,0.087277
3053,20,31,17,5,0.151043,0.057035
3054,19,30,18,5,0.185396,0.050928
3055,18,24,15,1,0.169906,0.099983
3056,20,19,29,3,0.092006,0.113963
3057,12,30,23,3,0.009733,0.183240
3058,25,27,11,4,0.101252,0.179660
3059,20,13,21,3,0.172777,0.060987
3060,17,25,28,3,0.289998,0.163393
3061,25,18,8,2,0.441741,0.047130
3062,10,25,14,4,0.333163,0.001534
3063,13,12,17,5,0.214526,0.101632
3064,29,27,20,3,0.399065,0.007616
3065,18,26,14,3,0.066343,0.166060
3066,25,15,11,1,0.285459,0.064272
3067,11,18,31,4,0.255048,0.186966
3068,31,16,10,5,0.441264,0.161741
3069,25,30,21,2,0.453870,0.118568
3070,21,28,11,2,0.273746,0.153959
3071,20,27,11,5,0.120801,0.064485
3072,24,25,21,3,0.422445,0.060745
3073,26,25,21,2,0.428859,0.010272
3074,21,25,17,4,0.103883,0.200037
3075,20,21,30,2,0.434325,0.013932
3076,30,31,15,2,0.013523,0.205831
3077,12,10,19,3,0.133860,0.226528
3078,21,26,10,1,0.367176,0.000820
3079,23,30,9,3,0.085705,0.079979
3080,25,14,15,4,0.468903,0.207587
3081,12,29,23,3,0.021803,0.121445
3082,30,11,24,5,0.395604,0.086185
3083,30,10,25,2,0.129288,0.230785
3084,21,10,30,4,0.121282,0.246956
3085,14,20,28,1,0.245149,0.020930
3086,11,15,28,1,0.363113,0.170830
3087,28,19,19,1,0.184505,0.055588
3088,23,26,9,2,0.006336,0.163610
3089,16,17,16,1,0.360661,0.178548
3090,24,14,31,5,0.089057,0.114768
3091,14,11,28,5,0.104930,0.113726
3092,25,22,27,4,0.038049,0.198730
3093,20,13,10,1,0.026039,0.207370
3094,25,31,15,1,0.072927,0.219375
3095,22,23,30,5,0.182608,0.184336
3096,29,28,30,4,0.437906,0.083141
3097,29,12,19,2,0.214624,0.188011
3098,31,27,16,3,0.083365,0.237317
3099,23,10,12,2,0.392235,0.120354
3100,20,22,9,4,0.475518,0.069380
3101,12,31,14,3,0.083642,0.175729
3102,17,15,12,5,0.490029,0.151430
3103,11,21,13,1,0.063454,0.074188
3104,16,16,17,2,0.132480,0.086693
3105,12,29,21,1,0.034431,0.156872
3106,26,21,20,5,0.498187,0.009566
3107,26,21,13,3,0.395185,0.128376
3108,11,18,29,3,0.086789,0.191603
3109,21,27,11,5,0.493242,0.226533
3110,27,16,22,2,0.150540,0.218325
3111,24,23,24,3,0.231428,0.218294
3112,16,26,25,1,0.365183,0.111754
3113,11,27,28,5,0.228518,0.175333
3114,12,31,10,3,0.178025,0.148879
3115,29,15,28,4,0.111778,0.116137
3116,18,22,13,4,0.495973,0.144259
3117,20,10,28,5,0.089292,0.100222
3118,16,12,16,5,0.021969,0.112208
3119,31,18,25,4,0.447909,0.003751
3120,11,31,28,5,0.296127,0.036982
3121,31,21,23,1,0.062250,0.051777
3122,15,23,8,1,0.114446,0.236845
3123,22,29,13,3,0.070364,0.234050
3124,10,12,30,3,0.163156,0.034525
3125,21,14,27,5,0.491873,0.063507
3126,17,12,14,3,0.376388,0.083959
3127,14,25,30,2,0.432821,0.014512
3128,12,31,18,4,0.228869,0.082993
3129,27,28,18,1,0.135210,0.074168
3130,24,23,20,3,0.200869,0.019021
3131,23,18,22,2,0.275995,0.123316
3132,29,24,23,3,0.065150,0.082118
3133,29,20,15,5,0.456624,0.112477
3134,30,12,22,1,0.375000,0.012373
3135,17,18,15,1,0.052240,0.212742
3136,24,14,29,4,0.008750,0.199008
3137,26,18,21,1,0.088809,0.020733
3138,24,31,10,1,0.285319,0.102524
3139,23,30,30,1,0.104363,0.132447
3140,19,29,8,5,0.071311,0.200086
3141,13,19,14,2,0.070691,0.078292
3142,12,20,24,4,0.411919,0.001584
3143,13,16,18,3,0.020359,0.131158
3144,18,29,16,5,0.312887,0.002842
3145,29,12,28,3,0.374393,0.012119
3146,17,30,19,2,0.286395,0.220135
3147,20,13,9,4,0.210424,0.034337
3148,16,30,17,5,0.102261,0.178181
3149,16,24,18,2,0.290799,0.156841
3150,15,29,29,3,0.039792,0.116003
3151,11,20,8,3,0.177267,0.079747
3152,17,10,27,2,0.210935,0.139500
3153,28,30,25,3,0.114871,0.143610
3154,11,17,22,4,0.171754,0.074822
3155,25,23,9,1,0.390659,0.230234
3156,28,30,14,4,0.290332,0.195409
3157,17,23,9,3,0.214864,0.150670
3158,20,24,10,3,0.178156,0.149359
3159,15,10,10,3,0.245303,0.232187
3160,20,11,20,4,0.361944,0.031570
3161,16,27,21,3,0.156999,0.233822
3162,22,18,11,1,0.034222,0.234076
3163,24,30,13,4,0.476253,0.219378
3164,20,13,17,1,0.259652,0.178966
3165,18,31,24,3,0.008248,0.181872
3166,12,25,16,4,0.291201,0.049862
3167,28,13,8,4,0.101450,0.207928
3168,17,31,23,5,0.239978,0.075220
3169,26,24,30,1,0.145693,0.222363
3170,13,26,27,3,0.076253,0.204032
3171,20,21,25,5,0.441273,0.185105
3172,27,29,20,5,0.448100,0.049101
3173,24,17,27,4,0.074267,0.063775
3174,28,15,21,3,0.274728,0.060186
3175,17,10,21,2,0.309960,0.046068
3176,30,15,17,4,0.370140,0.138272
3177,28,10,26,3,0.386852,0.150917
3178,30,28,29,3,0.403560,0.241289
3179,21,17,12,5,0.025904,0.233274
3180,16,14,27,4,0.302494,0.012738
3181,20,27,19,5,0.493813,0.209234
3182,17,12,19,4,0.400784,0.243664
3183,26,12,11,3,0.444798,0.036587
3184,21,24,13,2,0.297913,0.206454
3185,13,18,23,5,0.059469,0.084053
3186,20,30,27,1,0.322155,0.125380
3187,23,30,22,5,0.422538,0.140428
3188,27,27,10,1,0.373228,0.051344
3189,15,29,8,1,0.314156,0.060787
3190,30,31,31,4,0.302424,0.083368
3191,24,12,11,5,0.256021,0.158152
3192,10,20,22,2,0.343212,0.036534
3193,19,12,15,4,0.101084,0.247726
3194,25,11,9,5,0.473434,0.138557
3195,21,27,12,2,0.201091,0.222202
3196,17,19,30,2,0.232074,0.111072
3197,12,26,8,4,0.382358,0.045148
3198,10,24,15,4,0.451629,0.110373
3199,23,22,26,5,0.328644,0.143578
3200,22,12,24,1,0.330062,0.192049
3201,22,16,24,1,0.480751,0.235627
3202,19,30,27,2,0.374518,0.216631
3203,22,24,24,4,0.098207,0.020988
3204,11,30,26,4,0.324898,0.161475
3205,16,12,17,4,0.311840,0.001423
3206,23,18,15,4,0.004618,0.232388
3207,28,25,24,1,0.142981,0.109989
3208,14,10,23,1,0.450598,0.134274
3209,14,15,10,5,0.143822,0.248865
3210,24,10,29,1,0.057054,0.164519
3211,16,26,22,1,0.352451,0.226872
3212,12,17,29,3,0.091129,0.086372
3213,26,27,12,3,0.034419,0.049363
3214,12,17,14,3,0.436566,0.092214
3215,31,24,13,3,0.280027,0.164042
3216,25,10,12,4,0.254517,0.137082
3217,19,11,27,3,0.243902,0.129288
3218,29,13,11,1,0.111360,0.013942
3219,23,15,12,2,0.284445,0.215330
3220,13,25,18,2,0.136890,0.032096
3221,30,11,29,3,0.347183,0.207904
3222,18,25,13,4,0.489076,0.050575
3223,25,18,17,2,0.095167,0.180244
3224,24,28,26,3,0.038134,0.238536
3225,20,19,21,5,0.383327,0.133475
3226,29,12,25,5,0.216949,0.116436
3227,14,10,28,2,0.203421,0.139841
3228,12,14,31,3,0.085103,0.184170
3229,13,28,24,4,0.464089,0.024965
3230,21,11,8,1,0.195125,0.107076
3231,26,13,29,1,0.150354,0.229624
3232,31,13,21,1,0.010379,0.240859
3233,11,26,17,1,0.339686,0.151421
3234,12,31,18,5,0.327477,0.118290
3235,16,24,27,4,0.237767,0.228174
3236,22,16,25,3,0.194404,0.019293
3237,25,13,24,1,0.068974,0.151127
3238,11,13,20,5,0.125575,0.195050
3239,20,23,14,4,0.430012,0.127441
3240,27,26,27,1,0.351918,0.122767
3241,16,19,25,4,0.031905,0.056583
3242,22,15,14,3,0.213441,0.142053
3243,17,26,27,4,0.187555,0.203324
3244,12,24,24,4,0.062931,0.087140
3245,17,23,18,3,0.181102,0.070990
3246,13,26,22,5,0.220780,0.007796
3247,29,30,13,4,0.264565,0.243096
3248,27,18,21,4,0.369121,0.183334
3249,11,24,24,3,0.224419,0.104934
3250,25,24,11,4,0.015010,0.226060
3251,22,27,9,2,0.295095,0.082217
3252,22,13,9,4,0.294996,0.180482
3253,21,26,29,3,0.085229,0.171573
3254,21,20,11,2,0.338364,0.024670
3255,27,31,26,4,0.077290,0.024765
3256,16,18,14,4,0.335490,0.217859
3257,28,27,17,2,0.119466,0.231249
3258,28,13,8,5,0.435489,0.239117
3259,18,22,20,5,0.188557,0.016821
3260,30,19,28,5,0.107319,0.083025
3261,15,23,10,1,0.497254,0.213009
3262,22,31,20,5,0.038611,0.034988
3263,20,17,28,1,0.099368,0.140685
3264,29,20,26,4,0.179688,0.185302
3265,23,14,14,4,0.434556,0.013590
3266,23,29,18,3,0.306353,0.115079
3267,19,10,26,2,0.273210,0.012741
3268,29,10,16,4,0.165755,0.087402
3269,27,29,12,2,0.278904,0.230281
3270,23,24,15,4,0.395689,0.086053
3271,14,21,22,2,0.046615,0.084176
3272,17,14,30,5,0.095006,0.116931
3273,19,21,25,1,0.072474,0.075798
3274,12,13,27,4,0.331886,0.133562
3275,26,24,27,4,0.420083,0.063065
3276,12,14,20,2,0.032508,0.246112
3277,31,10,12,2,0.427718,0.057221
3278,20,25,19,4,0.342461,0.096150
3279,19,16,17,1,0.237434,0.111106
3280,29,11,12,3,0.279772,0.028705
3281,16,31,20,1,0.375123,0.188809
3282,28,12,8,5,0.261625,0.132115
3283,11,14,15,4,0.445379,0.139886
3284,13,17,9,1,0.441081,0.054799
3285,23,24,9,3,0.234466,0.245349
3286,17,14,14,2,0.151424,0.230252
3287,24,31,22,4,0.133024,0.212101
3288,16,13,14,5,0.059790,0.014807
3289,24,24,24,2,0.205562,0.146756
3290,22,30,12,1,0.170348,0.248902
3291,18,11,23,5,0.364134,0.156136
3292,19,27,26,2,0.064525,0.215360
3293,12,18,27,2,0.296097,0.188438
3294,15,19,20,5,0.118261,0.188840
3295,19,10,13,1,0.022052,0.055813
3296,12,15,9,1,0.017206,0.184743
3297,25,22,16,2,0.053009,0.065032
3298,25,21,16,4,0.280330,0.174762
3299,28,19,27,1,0.452913,0.186862
3300,21,27,30,5,0.152865,0.244376
3301,21,16,31,3,0.123996,0.169696
3302,15,17,13,5,0.335349,0.050708
3303,25,17,22,5,0.204260,0.077919
3304,10,26,21,5,0.273742,0.240777
3305,30,16,21,1,0.192167,0.120242
3306,12,26,9,4,0.451627,0.071109
3307,30,27,22,4,0.344645,0.221624
3308,10,31,22,2,0.279882,0.155267
3309,27,27,14,3,0.092166,0.023946
3310,27,16,27,1,0.026257,0.017675
3311,24,31,16,3,0.080645,0.090417
3312,13,11,9,3,0.266440,0.135067
3313,13,27,17,4,0.372551,0.041266
3314,22,17,22,5,0.116953,0.211245
3315,11,26,24,3,0.120438,0.137035
3316,18,24,10,2,0.080962,0.070482
3317,26,29,8,3,0.159959,0.054647
3318,29,11,17,5,0.432832,0.178694
3319,12,16,17,5,0.123772,0.161283
3320,21,26,25,2,0.406476,0.209142
3321,10,30,8,2,0.064066,0.111236
3322,16,17,10,5,0.108300,0.072096
3323,27,20,21,1,0.499271,0.045836
3324,18,29,25,1,0.262475,0.245539
3325,27,25,12,5,0.039093,0.156788
3326,18,22,24,2,0.201945,0.224548
3327,29,26,25,5,0.188683,0.016733
3328,19,14,23,1,0.100667,0.197809
3329,28,29,28,1,0.310406,0.025614
3330,24,31,20,1,0.311880,0.243782
3331,18,20,29,3,0.083788,0.097815
3332,11,15,8,3,0.444561,0.038223
3333,12,20,24,5,0.218680,0.069998
3334,22,18,23,4,0.319425,0.036783
3335,19,31,29,2,0.393169,0.200021
3336,24,28,27,4,0.477620,0.158312
3337,30,16,20,5,0.064566,0.223754
3338,14,22,30,4,0.469798,0.240870
3339,30,31,19,1,0.061409,0.070453
3340,27,19,16,4,0.367188,0.179950
3341,10,19,21,1,0.257924,0.117080
3342,18,10,28,5,0.081057,0.090962
3343,31,24,22,1,0.394490,0.153414
3344,15,29,17,4,0.373479,0.040405
3345,23,10,14,1,0.043631,0.020403
3346,20,30,25,1,0.013285,0.227568
3347,26,30,10,5,0.119105,0.194623
3348,31,15,30,5,0.176717,0.059604
3349,25,15,22,1,0.383870,0.226941
3350,26,15,14,3,0.358480,0.120983
3351,20,29,11,3,0.002983,0.082123
3352,26,16,10,4,0.350045,0.155956
3353,14,26,23,1,0.088477,0.110641
3354,19,19,23,2,0.151384,0.065711
3355,13,25,9,2,0.134690,0.174224
3356,21,17,29,3,0.224959,0.043615
3357,20,13,24,2,0.458935,0.084143
3358,11,23,29,4,0.258558,0.167958
3359,18,22,30,1,0.375054,0.100116
